gene_id	CHROM	POS	STRAND	gene_name	gene_locus	reg_locus	promoter
ENSG00000105499	chr19	48614074	-	PLA2G4C	chr19:48551100-48614074	chr19:48552310-48668948	chr19:48613075-48619074
ENSG00000185453	chr19	48673948	+	C19orf68	chr19:48673949-48700877	chr19:48619074-48674947	chr19:48668948-48674947
ENSG00000105486	chr19	48673860	-	LIG1	chr19:48618702-48673860	chr19:48672861-48743321	chr19:48672861-48678860
ENSG00000105483	chr19	48744320	-	CARD8	chr19:48684027-48759203	chr19:48678860-48768358	chr19:48743321-48749320
ENSG00000178150	chr19	48773358	+	ZNF114	chr19:48675575-48790865	chr19:48749320-48822333	chr19:48768358-48774357
ENSG00000105479	chr19	48823332	-	CCDC114	chr19:48799714-48825151	chr19:48774357-48828332	chr19:48822333-48828332
ENSG00000142227	chr19	48828581	+	EMP3	chr19:48824766-48833810	chr19:48823581-48862651	chr19:48823581-48829580
ENSG00000105467	chr19	48867651	+	SYNGR4	chr19:48867652-48879633	chr19:48829580-48868650	chr19:48862651-48868650
ENSG00000161558	chr19	48867494	-	TMEM143	chr19:48835613-48867494	chr19:48866495-48893131	chr19:48866495-48872494
ENSG00000105464	chr19	48898131	+	GRIN2D	chr19:48898132-48948188	chr19:48872494-48899130	chr19:48893131-48899130
ENSG00000105438	chr19	48894810	-	KDELR1	chr19:48885827-48894810	chr19:48893811-48944029	chr19:48893811-48899810
ENSG00000105447	chr19	48949029	+	GRWD1	chr19:48949030-48960279	chr19:48899810-48959505	chr19:48944029-48950028
ENSG00000182324	chr19	48964505	+	KCNJ14	chr19:48958766-48969367	chr19:48950028-48965504	chr19:48959505-48965504
ENSG00000268465	chr19	48969093	+	CTC-273B12.7	chr19:48969094-48975688	chr19:48964093-48970092	chr19:48964093-48970092
ENSG00000105443	chr19	48972288	+	CYTH2	chr19:48972289-48985571	chr19:48967288-49015447	chr19:48967288-48973287
ENSG00000142235	chr19	49016446	-	LMTK3	chr19:48988528-49016446	chr19:48973287-49050331	chr19:49015447-49021446
ENSG00000088002	chr19	49055331	+	SULT2B1	chr19:49055332-49102682	chr19:49021446-49104999	chr19:49050331-49056330
ENSG00000177202	chr19	49109999	+	SPACA4	chr19:49110000-49110970	chr19:49056330-49115820	chr19:49104999-49110998
ENSG00000105523	chr19	49116819	-	FAM83E	chr19:49104067-49118111	chr19:49110998-49121819	chr19:49115820-49121819
ENSG00000063176	chr19	49122547	+	SPHK2	chr19:49122548-49133974	chr19:49117547-49123546	chr19:49117547-49123546
ENSG00000063177	chr19	49122793	-	RPL18	chr19:49118585-49122793	chr19:49121794-49139696	chr19:49121794-49127793
ENSG00000105516	chr19	49140695	-	DBP	chr19:49133287-49140695	chr19:49127793-49148570	chr19:49139696-49145695
ENSG00000063180	chr19	49149569	-	CA11	chr19:49141199-49149569	chr19:49145695-49175265	chr19:49148570-49154569
ENSG00000142233	chr19	49176264	-	NTN5	chr19:49164664-49176338	chr19:49154569-49194231	chr19:49175265-49181264
ENSG00000176920	chr19	49199231	+	FUT2	chr19:49199228-49209207	chr19:49181264-49221979	chr19:49194231-49200230
ENSG00000176909	chr19	49222978	-	MAMSTR	chr19:49215999-49222978	chr19:49200230-49242979	chr19:49221979-49227978
ENSG00000105538	chr19	49243978	-	RASIP1	chr19:49223844-49243978	chr19:49227978-49249167	chr19:49242979-49248978
ENSG00000182264	chr19	49250166	-	IZUMO1	chr19:49244109-49250166	chr19:49248978-49255166	chr19:49249167-49255166
ENSG00000105550	chr19	49258815	+	FGF21	chr19:49258816-49261587	chr19:49253815-49259814	chr19:49253815-49259814
ENSG00000174951	chr19	49258647	-	FUT1	chr19:49251268-49258647	chr19:49257648-49313278	chr19:49257648-49263647
ENSG00000105552	chr19	49314277	-	BCAT2	chr19:49298319-49314286	chr19:49263647-49338936	chr19:49313278-49319277
ENSG00000087076	chr19	49339935	-	HSD17B14	chr19:49316274-49339935	chr19:49319277-49370648	chr19:49338936-49344935
ENSG00000087074	chr19	49375648	+	PPP1R15A	chr19:49375649-49379314	chr19:49344935-49376647	chr19:49370648-49376647
ENSG00000105559	chr19	49371889	-	PLEKHA4	chr19:49340354-49371889	chr19:49370890-49398306	chr19:49370890-49376889
ENSG00000104805	chr19	49403306	+	NUCB1	chr19:49403307-49426629	chr19:49376889-49404305	chr19:49398306-49404305
ENSG00000104804	chr19	49401990	-	TULP2	chr19:49384222-49401990	chr19:49400991-49431938	chr19:49400991-49406990
ENSG00000104808	chr19	49436938	+	DHDH	chr19:49436939-49448226	chr19:49406990-49453185	chr19:49431938-49437937
ENSG00000087088	chr19	49458185	+	BAX	chr19:49458072-49465055	chr19:49437937-49463557	chr19:49453185-49459184
ENSG00000087086	chr19	49468557	+	FTL	chr19:49468558-49470135	chr19:49459184-49491704	chr19:49463557-49469556
ENSG00000183207	chr19	49496704	+	RUVBL2	chr19:49496705-49519252	chr19:49469556-49497703	chr19:49491704-49497703
ENSG00000104812	chr19	49496566	-	GYS1	chr19:49471382-49496567	chr19:49495567-49519339	chr19:49495567-49501566
ENSG00000104826	chr19	49520338	-	LHB	chr19:49519237-49520338	chr19:49501566-49526591	chr19:49519339-49525338
ENSG00000104827	chr19	49527590	-	CGB	chr19:49526126-49527590	chr19:49525338-49539074	chr19:49526591-49532590
ENSG00000267631	chr19	49540073	-	CGB1	chr19:49538831-49552006	chr19:49532590-49545073	chr19:49539074-49545073
ENSG00000189052	chr19	49547140	+	CGB5	chr19:49547141-49548568	chr19:49542140-49551364	chr19:49542140-49548139
ENSG00000213030	chr19	49552363	-	CGB8	chr19:49550895-49552400	chr19:49548139-49561118	chr19:49551364-49557363
ENSG00000196337	chr19	49562117	-	CGB7	chr19:49557531-49562117	chr19:49557363-49567117	chr19:49561118-49567117
ENSG00000225950	chr19	49567124	-	NTF4	chr19:49559050-49568333	chr19:49566125-49575199	chr19:49566125-49572124
ENSG00000104848	chr19	49576198	-	KCNA7	chr19:49570675-49576198	chr19:49572124-49583679	chr19:49575199-49581198
ENSG00000104852	chr19	49588679	+	SNRNP70	chr19:49588676-49611862	chr19:49581198-49612617	chr19:49583679-49589678
ENSG00000104863	chr19	49617617	+	LIN7B	chr19:49617581-49621717	chr19:49589678-49618616	chr19:49612617-49618616
ENSG00000177380	chr19	49622645	+	PPFIA3	chr19:49622646-49654283	chr19:49617645-49623644	chr19:49617645-49623644
ENSG00000221916	chr19	49622397	-	C19orf73	chr19:49621655-49622397	chr19:49621398-49655997	chr19:49621398-49627397
ENSG00000130529	chr19	49660997	+	TRPM4	chr19:49660998-49715093	chr19:49627397-49661996	chr19:49655997-49661996
ENSG00000130528	chr19	49658681	-	HRC	chr19:49654455-49658681	chr19:49657682-49827483	chr19:49657682-49663681
ENSG00000063127	chr19	49828482	-	SLC6A16	chr19:49792895-49828482	chr19:49663681-49833656	chr19:49827483-49833482
ENSG00000104894	chr19	49838656	+	CD37	chr19:49838428-49846592	chr19:49833482-49861850	chr19:49833656-49839655
ENSG00000104901	chr19	49866850	+	DKKL1	chr19:49865040-49878373	chr19:49839655-49867849	chr19:49861850-49867849
ENSG00000074219	chr19	49864752	-	TEAD2	chr19:49843852-49865714	chr19:49863753-49886474	chr19:49863753-49869752
ENSG00000161609	chr19	49891474	+	CCDC155	chr19:49891475-49921251	chr19:49869752-49922005	chr19:49886474-49892473
ENSG00000261949	chr19	49927005	+	GFY	chr19:49927006-49932075	chr19:49892473-49928004	chr19:49922005-49928004
ENSG00000142538	chr19	49926698	-	PTH2	chr19:49925671-49926698	chr19:49925699-49943809	chr19:49925699-49931698
ENSG00000104888	chr19	49944808	-	SLC17A7	chr19:49932658-49945617	chr19:49931698-49951425	chr19:49943809-49949808
ENSG00000161618	chr19	49956425	+	ALDH16A1	chr19:49956426-49974305	chr19:49949808-49957424	chr19:49951425-49957424
ENSG00000104872	chr19	49955067	-	PIH1D1	chr19:49949555-49956754	chr19:49954068-49972817	chr19:49954068-49960067
ENSG00000090554	chr19	49977817	+	FLT3LG	chr19:49977464-49989488	chr19:49960067-49985810	chr19:49972817-49978816
ENSG00000142541	chr19	49990810	+	RPL13A	chr19:49990811-49995565	chr19:49978816-49994630	chr19:49985810-49991809
ENSG00000142534	chr19	49999630	+	RPS11	chr19:49999622-50002946	chr19:49991809-50010535	chr19:49994630-50000629
ENSG00000104870	chr19	50015535	+	FCGRT	chr19:50010073-50029590	chr19:50000629-50025874	chr19:50010535-50016534
ENSG00000142552	chr19	50030874	+	RCN3	chr19:50030875-50050219	chr19:50016534-50079582	chr19:50025874-50031873
ENSG00000126460	chr19	50084582	+	PRRG2	chr19:50083903-50094272	chr19:50031873-50085581	chr19:50079582-50085581
ENSG00000142546	chr19	50083803	-	NOSIP	chr19:50058968-50093519	chr19:50082804-50089899	chr19:50082804-50088803
ENSG00000126464	chr19	50094899	+	PRR12	chr19:50094900-50129696	chr19:50088803-50140381	chr19:50089899-50095898
ENSG00000126461	chr19	50145381	+	SCAF1	chr19:50145382-50161899	chr19:50095898-50146380	chr19:50140381-50146380
ENSG00000126458	chr19	50143458	-	RRAS	chr19:50138549-50143458	chr19:50142459-50163822	chr19:50142459-50148458
ENSG00000126453	chr19	50168822	+	BCL2L12	chr19:50168823-50177173	chr19:50148458-50169821	chr19:50163822-50169821
ENSG00000126456	chr19	50169059	-	IRF3	chr19:50162826-50169132	chr19:50168060-50175528	chr19:50168060-50174059
ENSG00000126457	chr19	50180528	+	PRMT1	chr19:50179043-50192286	chr19:50174059-50186920	chr19:50175528-50181527
ENSG00000224420	chr19	50191920	+	ADM5	chr19:50191921-50193832	chr19:50181527-50192919	chr19:50186920-50192919
ENSG00000169169	chr19	50194372	+	CPT1C	chr19:50194155-50216988	chr19:50189372-50265390	chr19:50189372-50195371
ENSG00000196961	chr19	50270390	+	AP2A1	chr19:50270225-50310370	chr19:50195371-50271389	chr19:50265390-50271389
ENSG00000126467	chr19	50266587	-	TSKS	chr19:50243010-50266587	chr19:50265588-50315528	chr19:50265588-50271587
ENSG00000010361	chr19	50316527	-	FUZ	chr19:50310126-50320633	chr19:50271587-50321527	chr19:50315528-50321527
ENSG00000104973	chr19	50321545	+	MED25	chr19:50321539-50342073	chr19:50316545-50349415	chr19:50316545-50322544
ENSG00000104960	chr19	50354415	+	PTOV1	chr19:50353992-50364001	chr19:50322544-50369823	chr19:50349415-50355414
ENSG00000039650	chr19	50370822	-	PNKP	chr19:50364461-50371166	chr19:50355414-50375822	chr19:50369823-50375822
ENSG00000104946	chr19	50380681	+	TBC1D17	chr19:50380682-50392005	chr19:50375681-50381680	chr19:50375681-50381680
ENSG00000204673	chr19	50381285	-	AKT1S1	chr19:50372295-50381716	chr19:50380286-50427399	chr19:50380286-50386285
ENSG00000169136	chr19	50432399	+	ATF5	chr19:50431959-50437192	chr19:50386285-50433398	chr19:50427399-50433398
ENSG00000213024	chr19	50432761	-	NUP62	chr19:50410082-50433020	chr19:50431762-50437761	chr19:50431762-50437761
ENSG00000104951	chr19	50432796	-	IL4I1	chr19:50392911-50432796	chr19:50431797-50463430	chr19:50431797-50437796
ENSG00000161640	chr19	50464429	-	SIGLEC11	chr19:50452242-50464429	chr19:50437796-50523978	chr19:50463430-50469429
ENSG00000142528	chr19	50528978	+	ZNF473	chr19:50528971-50556671	chr19:50469429-50529977	chr19:50523978-50529977
ENSG00000105053	chr19	50529203	-	VRK3	chr19:50479724-50529203	chr19:50528204-50665453	chr19:50528204-50534203
ENSG00000161652	chr19	50666452	-	IZUMO2	chr19:50655805-50666452	chr19:50534203-50701901	chr19:50665453-50671452
ENSG00000105357	chr19	50706901	+	MYH14	chr19:50691443-50813802	chr19:50671452-50831635	chr19:50701901-50707900
ENSG00000131398	chr19	50832634	-	KCNC3	chr19:50815194-50836772	chr19:50707900-50868088	chr19:50831635-50837634
ENSG00000131400	chr19	50869087	-	NAPSA	chr19:50861734-50869087	chr19:50837634-50874725	chr19:50868088-50874087
ENSG00000131408	chr19	50879725	+	NR1H2	chr19:50832910-50886239	chr19:50874087-50882595	chr19:50874725-50880724
ENSG00000062822	chr19	50887595	+	POLD1	chr19:50887461-50921273	chr19:50880724-50917194	chr19:50882595-50888594
ENSG00000269404	chr19	50922194	+	SPIB	chr19:50922195-50934570	chr19:50888594-50931159	chr19:50917194-50923193
ENSG00000086967	chr19	50936159	+	MYBPC2	chr19:50936160-50969578	chr19:50923193-50974755	chr19:50931159-50937158
ENSG00000161671	chr19	50979755	+	EMC10	chr19:50979657-50986608	chr19:50937158-50980754	chr19:50974755-50980754
ENSG00000142530	chr19	50980003	-	FAM71E1	chr19:50970042-50980010	chr19:50979004-51013611	chr19:50979004-50985003
ENSG00000161677	chr19	51014610	-	JOSD2	chr19:51009255-51014610	chr19:50985003-51019610	chr19:51013611-51019610
ENSG00000204653	chr19	51017142	-	ASPDH	chr19:51014857-51017947	chr19:51016143-51053300	chr19:51016143-51022142
ENSG00000131409	chr19	51054299	-	LRRC4B	chr19:51020149-51071302	chr19:51022142-51140303	chr19:51053300-51059299
ENSG00000213023	chr19	51141302	-	SYT3	chr19:51124564-51171651	chr19:51059299-51219196	chr19:51140303-51146302
ENSG00000161681	chr19	51220195	-	SHANK1	chr19:51165084-51222707	chr19:51146302-51225195	chr19:51219196-51225195
ENSG00000105472	chr19	51226585	+	CLEC11A	chr19:51226586-51228974	chr19:51221585-51268720	chr19:51221585-51227584
ENSG00000142511	chr19	51273720	+	GPR32	chr19:51273721-51274989	chr19:51227584-51288671	chr19:51268720-51274719
ENSG00000142513	chr19	51293671	+	ACPT	chr19:51293672-51298481	chr19:51274719-51326041	chr19:51288671-51294670
ENSG00000167748	chr19	51327040	-	KLK1	chr19:51322404-51327043	chr19:51294670-51333780	chr19:51326041-51332040
ENSG00000174562	chr19	51334779	-	KLK15	chr19:51328545-51340469	chr19:51332040-51353170	chr19:51333780-51339779
ENSG00000142515	chr19	51358170	+	KLK3	chr19:51358171-51364020	chr19:51339779-51371504	chr19:51353170-51359169
ENSG00000167751	chr19	51376504	+	KLK2	chr19:51364824-51383823	chr19:51359169-51412995	chr19:51371504-51377503
ENSG00000167749	chr19	51413994	-	KLK4	chr19:51409608-51413994	chr19:51377503-51455345	chr19:51412995-51418994
ENSG00000167754	chr19	51456344	-	KLK5	chr19:51446559-51456349	chr19:51418994-51471229	chr19:51455345-51461344
ENSG00000167755	chr19	51472228	-	KLK6	chr19:51461887-51472929	chr19:51461344-51486072	chr19:51471229-51477228
ENSG00000169035	chr19	51487071	-	KLK7	chr19:51479729-51487355	chr19:51477228-51503861	chr19:51486072-51492071
ENSG00000129455	chr19	51504860	-	KLK8	chr19:51499263-51505967	chr19:51492071-51511838	chr19:51503861-51509860
ENSG00000213022	chr19	51512837	-	KLK9	chr19:51503806-51512890	chr19:51509860-51517837	chr19:51511838-51517837
ENSG00000269741	chr19	51512837	-	KLK9	chr19:51499274-51512837	chr19:51511838-51522283	chr19:51511838-51517837
ENSG00000129451	chr19	51523282	-	KLK10	chr19:51515995-51523431	chr19:51517837-51529960	chr19:51522283-51528282
ENSG00000167757	chr19	51530959	-	KLK11	chr19:51525472-51531295	chr19:51528282-51537149	chr19:51529960-51535959
ENSG00000186474	chr19	51538148	-	KLK12	chr19:51532348-51538486	chr19:51535959-51567368	chr19:51537149-51543148
ENSG00000167759	chr19	51568367	-	KLK13	chr19:51559463-51568371	chr19:51543148-51586503	chr19:51567368-51573367
ENSG00000129437	chr19	51587502	-	KLK14	chr19:51580752-51587502	chr19:51573367-51610628	chr19:51586503-51592502
ENSG00000142544	chr19	51611627	-	CTU1	chr19:51600863-51611627	chr19:51592502-51623164	chr19:51610628-51616627
ENSG00000129450	chr19	51628164	+	SIGLEC9	chr19:51628165-51639908	chr19:51616627-51640557	chr19:51623164-51629163
ENSG00000168995	chr19	51645557	+	SIGLEC7	chr19:51645556-51656783	chr19:51629163-51723353	chr19:51640557-51646556
ENSG00000105383	chr19	51728353	+	CD33	chr19:51728320-51747115	chr19:51646556-51755963	chr19:51723353-51729352
ENSG00000179213	chr19	51760963	+	SIGLECL1	chr19:51749603-51772584	chr19:51729352-51810101	chr19:51755963-51761962
ENSG00000142549	chr19	51815101	+	IGLON5	chr19:51815102-51833608	chr19:51761962-51844379	chr19:51810101-51816100
ENSG00000186806	chr19	51845378	-	VSIG10L	chr19:51834790-51845378	chr19:51816100-51859361	chr19:51844379-51850378
ENSG00000105379	chr19	51860360	-	ETFB	chr19:51848423-51869672	chr19:51850378-51871258	chr19:51859361-51865360
ENSG00000160318	chr19	51872257	-	CLDND2	chr19:51870352-51872257	chr19:51865360-51877257	chr19:51871258-51877257
ENSG00000105374	chr19	51875969	-	NKG7	chr19:51874860-51875969	chr19:51874970-51890210	chr19:51874970-51880969
ENSG00000105370	chr19	51891209	-	LIM2	chr19:51883163-51891214	chr19:51880969-51919953	chr19:51890210-51896209
ENSG00000142512	chr19	51920952	-	SIGLEC10	chr19:51913275-51921057	chr19:51896209-51960709	chr19:51919953-51925952
ENSG00000105366	chr19	51961708	-	SIGLEC8	chr19:51954101-51961710	chr19:51925952-52004044	chr19:51960709-51966708
ENSG00000254521	chr19	52005043	-	SIGLEC12	chr19:51994611-52005043	chr19:51966708-52034058	chr19:52004044-52010043
ENSG00000105492	chr19	52035057	-	SIGLEC6	chr19:52022779-52035110	chr19:52010043-52069550	chr19:52034058-52040057
ENSG00000105497	chr19	52074550	+	ZNF175	chr19:52074551-52092991	chr19:52040057-52132589	chr19:52069550-52075549
ENSG00000105501	chr19	52133588	-	SIGLEC5	chr19:52114781-52150151	chr19:52075549-52149055	chr19:52132589-52138588
ENSG00000254415	chr19	52150054	-	SIGLEC14	chr19:52145806-52150054	chr19:52138588-52226222	chr19:52149055-52155054
ENSG00000105509	chr19	52227221	-	HAS1	chr19:52216365-52227247	chr19:52155054-52254147	chr19:52226222-52232221
ENSG00000171051	chr19	52255146	-	FPR1	chr19:52248425-52307363	chr19:52232221-52261012	chr19:52254147-52260146
ENSG00000171049	chr19	52266012	+	FPR2	chr19:52255279-52273779	chr19:52260146-52293415	chr19:52261012-52267011
ENSG00000187474	chr19	52298415	+	FPR3	chr19:52298416-52329442	chr19:52267011-52390205	chr19:52293415-52299414
ENSG00000161551	chr19	52391204	-	ZNF577	chr19:52359055-52394203	chr19:52299414-52407265	chr19:52390205-52396204
ENSG00000198093	chr19	52408264	-	ZNF649	chr19:52392477-52408293	chr19:52396204-52425472	chr19:52407265-52413264
ENSG00000176024	chr19	52430472	+	ZNF613	chr19:52430400-52452012	chr19:52413264-52489080	chr19:52425472-52431471
ENSG00000256683	chr19	52490079	-	ZNF350	chr19:52467596-52490109	chr19:52431471-52510450	chr19:52489080-52495079
ENSG00000197619	chr19	52511449	-	ZNF615	chr19:52494585-52511483	chr19:52495079-52530824	chr19:52510450-52516449
ENSG00000142556	chr19	52531823	-	ZNF614	chr19:52516018-52533493	chr19:52516449-52550815	chr19:52530824-52536823
ENSG00000256087	chr19	52551814	-	ZNF432	chr19:52534632-52598991	chr19:52536823-52598019	chr19:52550815-52556814
ENSG00000197608	chr19	52599018	-	ZNF841	chr19:52567719-52599018	chr19:52556814-52642171	chr19:52598019-52604018
ENSG00000204611	chr19	52643170	-	ZNF616	chr19:52616344-52643175	chr19:52604018-52673897	chr19:52642171-52648170
ENSG00000196267	chr19	52674896	-	ZNF836	chr19:52657117-52674896	chr19:52648170-52688291	chr19:52673897-52679896
ENSG00000105568	chr19	52693291	+	PPP2R1A	chr19:52693292-52730687	chr19:52679896-52767823	chr19:52688291-52694290
ENSG00000196214	chr19	52772823	+	ZNF766	chr19:52772824-52795977	chr19:52694290-52795429	chr19:52767823-52773822
ENSG00000198464	chr19	52800429	+	ZNF480	chr19:52800430-52829175	chr19:52773822-52834560	chr19:52795429-52801428
ENSG00000167554	chr19	52839560	+	ZNF610	chr19:52839498-52871031	chr19:52801428-52868203	chr19:52834560-52840559
ENSG00000221923	chr19	52873203	+	ZNF880	chr19:52873170-52889048	chr19:52840559-52896120	chr19:52868203-52874202
ENSG00000167555	chr19	52901120	+	ZNF528	chr19:52901102-52921665	chr19:52874202-52929666	chr19:52896120-52902119
ENSG00000198633	chr19	52934666	+	ZNF534	chr19:52932440-52955568	chr19:52902119-52951828	chr19:52929666-52935665
ENSG00000258405	chr19	52956828	+	ZNF578	chr19:52956829-53015407	chr19:52935665-53025905	chr19:52951828-52957827
ENSG00000198482	chr19	53030905	+	ZNF808	chr19:53030905-53067717	chr19:52957827-53068916	chr19:53025905-53031904
ENSG00000167562	chr19	53073916	+	ZNF701	chr19:53059075-53090427	chr19:53031904-53139340	chr19:53068916-53074915
ENSG00000167766	chr19	53140339	-	ZNF83	chr19:53097313-53193749	chr19:53074915-53237308	chr19:53139340-53145339
ENSG00000213020	chr19	53238307	-	ZNF611	chr19:53206066-53238326	chr19:53145339-53289017	chr19:53237308-53243307
ENSG00000189190	chr19	53290016	-	ZNF600	chr19:53267448-53290044	chr19:53243307-53323886	chr19:53289017-53295016
ENSG00000198538	chr19	53324885	-	ZNF28	chr19:53300662-53360853	chr19:53295016-53359873	chr19:53323886-53329885
ENSG00000204604	chr19	53360872	-	ZNF468	chr19:53341261-53360902	chr19:53329885-53399814	chr19:53359873-53365872
ENSG00000182986	chr19	53400813	-	ZNF320	chr19:53367043-53400946	chr19:53365872-53465115	chr19:53399814-53405813
